week_ending,hb,hbqf,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation,wk_ending_yr_month,wk_ending_month,wk_ending_year,year_quarter,total_admissions_per_month_simd,admissions_2018_19_per_month_simd,total_admissions_per_quarter_simd,admissions_2018_19_per_quarter_simd
2020-01-26,S08000016,NA,4,Emergency,NA,52,53.5,-2.8,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000016,NA,5,Emergency,NA,9,15.5,-41.9,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000017,NA,1,Emergency,NA,32,45.5,-29.7,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000017,NA,2,Emergency,NA,118,101,16.8,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000017,NA,3,Emergency,NA,132,130,1.5,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000017,NA,4,Emergency,NA,52,54.5,-4.6,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000017,NA,5,Emergency,NA,26,29.5,-11.9,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000019,NA,1,Emergency,NA,133,314.5,-57.7,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000019,NA,2,Emergency,NA,141,269.5,-47.7,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000019,NA,3,Emergency,NA,133,261,-49,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000019,NA,4,Emergency,NA,98,204.5,-52.1,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000019,NA,5,Emergency,NA,80,157.5,-49.2,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000020,NA,1,Emergency,NA,79,78.5,0.6,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000020,NA,2,Emergency,NA,213,206,3.4,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000020,NA,3,Emergency,NA,231,206.5,11.9,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000020,NA,4,Emergency,NA,276,266,3.8,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000020,NA,5,Emergency,NA,229,224.5,2,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000022,NA,1,Emergency,NA,82,86.5,-5.2,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000022,NA,2,Emergency,NA,116,139.5,-16.8,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000022,NA,3,Emergency,NA,207,200.5,3.2,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000022,NA,4,Emergency,NA,151,154.5,-2.3,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000022,NA,5,Emergency,NA,46,41.5,10.8,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000024,NA,1,Emergency,NA,316,277,14.1,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000024,NA,2,Emergency,NA,505,411.5,22.7,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000024,NA,3,Emergency,NA,350,281,24.6,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000024,NA,4,Emergency,NA,300,265,13.2,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000024,NA,5,Emergency,NA,406,351,15.7,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000025,NA,2,Emergency,NA,5,6.5,-23.1,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000025,NA,3,Emergency,NA,7,9.5,-26.3,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000025,NA,4,Emergency,NA,12,19,-36.8,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000026,NA,3,Emergency,NA,14,12,16.7,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000026,NA,4,Emergency,NA,21,18,16.7,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000028,NA,3,Emergency,NA,41,48.5,-15.5,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000029,NA,1,Emergency,NA,231,217.5,6.2,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000029,NA,2,Emergency,NA,194,187,3.7,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000029,NA,3,Emergency,NA,167,166.5,0.3,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000029,NA,4,Emergency,NA,129,124.5,3.6,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000029,NA,5,Emergency,NA,95,94,1.1,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000030,NA,1,Emergency,NA,206,229,-10,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000030,NA,2,Emergency,NA,183,210,-12.9,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000030,NA,3,Emergency,NA,194,190.5,1.8,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000030,NA,4,Emergency,NA,211,246.5,-14.4,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000030,NA,5,Emergency,NA,144,155,-7.1,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000031,NA,1,Emergency,NA,1199,1172,2.3,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000031,NA,2,Emergency,NA,569,491,15.9,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000031,NA,3,Emergency,NA,425,321,32.4,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000031,NA,4,Emergency,NA,304,311,-2.3,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000031,NA,5,Emergency,NA,394,355.5,10.8,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S08000032,NA,1,Emergency,NA,486,522,-6.9,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S08000032,NA,2,Emergency,NA,384,435.5,-11.8,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S08000032,NA,3,Emergency,NA,235,270,-13,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S08000032,NA,4,Emergency,NA,175,198,-11.6,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S08000032,NA,5,Emergency,NA,112,131,-14.5,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-01-26,S92000003,d,1,Emergency,NA,3146,3365.5,-6.5,January 2020,January,2020,2020Q1,25253,26700,76931,86266.5
2020-01-26,S92000003,d,2,Emergency,NA,2724,2756,-1.2,January 2020,January,2020,2020Q1,21920,22379,66366,73036.5
2020-01-26,S92000003,d,3,Emergency,NA,2363,2367.5,-0.2,January 2020,January,2020,2020Q1,18670,19072,56126,61769.5
2020-01-26,S92000003,d,4,Emergency,NA,1909,2045,-6.7,January 2020,January,2020,2020Q1,15691,16041.5,48099,51865
2020-01-26,S92000003,d,5,Emergency,NA,1629,1657,-1.7,January 2020,January,2020,2020Q1,12743,12922.5,39592,42357.5
2020-02-02,S08000015,NA,1,Emergency,NA,370,423,-12.5,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000015,NA,2,Emergency,NA,225,250.5,-10.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000015,NA,3,Emergency,NA,150,174,-13.8,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000015,NA,4,Emergency,NA,122,105,16.2,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000015,NA,5,Emergency,NA,86,106,-18.9,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000016,NA,1,Emergency,NA,23,18,27.8,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000016,NA,2,Emergency,NA,45,56,-19.6,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000016,NA,3,Emergency,NA,95,71.5,32.9,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000016,NA,4,Emergency,NA,61,59,3.4,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000016,NA,5,Emergency,NA,15,13.5,11.1,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000017,NA,1,Emergency,NA,40,42,-4.8,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000017,NA,2,Emergency,NA,112,103.5,8.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000017,NA,3,Emergency,NA,125,149.5,-16.4,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000017,NA,4,Emergency,NA,52,52.5,-1,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000017,NA,5,Emergency,NA,24,25.5,-5.9,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000019,NA,1,Emergency,NA,102,279.5,-63.5,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000019,NA,2,Emergency,NA,103,286.5,-64,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000019,NA,3,Emergency,NA,88,242,-63.6,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000019,NA,4,Emergency,NA,71,230,-69.1,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000019,NA,5,Emergency,NA,64,146,-56.2,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000020,NA,1,Emergency,NA,91,82,11,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000020,NA,2,Emergency,NA,213,189.5,12.4,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000020,NA,3,Emergency,NA,247,210.5,17.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000020,NA,4,Emergency,NA,305,254.5,19.8,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000020,NA,5,Emergency,NA,245,229,7,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000022,NA,1,Emergency,NA,85,83,2.4,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000022,NA,2,Emergency,NA,126,128,-1.6,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000022,NA,3,Emergency,NA,212,239,-11.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000022,NA,4,Emergency,NA,131,149.5,-12.4,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000022,NA,5,Emergency,NA,39,39.5,-1.3,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000024,NA,1,Emergency,NA,277,287,-3.5,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000024,NA,2,Emergency,NA,522,444,17.6,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000024,NA,3,Emergency,NA,307,295.5,3.9,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000024,NA,4,Emergency,NA,302,264,14.4,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000024,NA,5,Emergency,NA,428,344.5,24.2,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000025,NA,3,Emergency,NA,11,8,37.5,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000025,NA,4,Emergency,NA,15,20,-25,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000026,NA,2,Emergency,NA,5,2,150,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000026,NA,3,Emergency,NA,15,21,-28.6,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000026,NA,4,Emergency,NA,13,17.5,-25.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000028,NA,2,Emergency,NA,13,11,18.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000028,NA,3,Emergency,NA,51,51.5,-1,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000029,NA,1,Emergency,NA,211,220,-4.1,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000029,NA,2,Emergency,NA,215,206.5,4.1,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000029,NA,3,Emergency,NA,155,159,-2.5,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000029,NA,4,Emergency,NA,135,112.5,20,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000029,NA,5,Emergency,NA,94,97.5,-3.6,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000030,NA,1,Emergency,NA,198,222.5,-11,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000030,NA,2,Emergency,NA,178,196.5,-9.4,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000030,NA,3,Emergency,NA,190,194.5,-2.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000030,NA,4,Emergency,NA,223,243,-8.2,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000030,NA,5,Emergency,NA,157,158,-0.6,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000031,NA,1,Emergency,NA,1187,1157,2.6,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000031,NA,2,Emergency,NA,567,531.5,6.7,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000031,NA,3,Emergency,NA,332,345,-3.8,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000031,NA,4,Emergency,NA,328,299,9.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000031,NA,5,Emergency,NA,337,356.5,-5.5,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S08000032,NA,1,Emergency,NA,543,502.5,8.1,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S08000032,NA,2,Emergency,NA,428,406,5.4,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S08000032,NA,3,Emergency,NA,272,281,-3.2,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S08000032,NA,4,Emergency,NA,190,196,-3.1,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S08000032,NA,5,Emergency,NA,136,132.5,2.6,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-02,S92000003,d,1,Emergency,NA,3127,3317,-5.7,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-02,S92000003,d,2,Emergency,NA,2755,2816.5,-2.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-02,S92000003,d,3,Emergency,NA,2250,2442,-7.9,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-02,S92000003,d,4,Emergency,NA,1948,2003,-2.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-02,S92000003,d,5,Emergency,NA,1626,1648.5,-1.4,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000015,NA,1,Emergency,NA,333,385,-13.5,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000015,NA,2,Emergency,NA,236,252,-6.3,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000015,NA,3,Emergency,NA,149,171.5,-13.1,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000015,NA,4,Emergency,NA,108,129,-16.3,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000015,NA,5,Emergency,NA,89,100.5,-11.4,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000016,NA,1,Emergency,NA,19,20.5,-7.3,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000016,NA,2,Emergency,NA,45,52,-13.5,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000016,NA,3,Emergency,NA,80,105.5,-24.2,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000016,NA,4,Emergency,NA,59,51,15.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000016,NA,5,Emergency,NA,8,14.5,-44.8,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000017,NA,1,Emergency,NA,31,49.5,-37.4,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000017,NA,2,Emergency,NA,85,95.5,-11,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000017,NA,3,Emergency,NA,116,141,-17.7,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000017,NA,4,Emergency,NA,48,52,-7.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000017,NA,5,Emergency,NA,26,27.5,-5.5,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000019,NA,1,Emergency,NA,136,264,-48.5,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000019,NA,2,Emergency,NA,136,289.5,-53,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000019,NA,3,Emergency,NA,102,251,-59.4,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000019,NA,4,Emergency,NA,73,185,-60.5,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000019,NA,5,Emergency,NA,80,164.5,-51.4,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000020,NA,1,Emergency,NA,74,81,-8.6,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000020,NA,2,Emergency,NA,198,199.5,-0.8,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000020,NA,3,Emergency,NA,263,211.5,24.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000020,NA,4,Emergency,NA,293,262,11.8,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000020,NA,5,Emergency,NA,251,203,23.6,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000022,NA,1,Emergency,NA,80,82,-2.4,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000022,NA,2,Emergency,NA,121,122.5,-1.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000022,NA,3,Emergency,NA,197,207.5,-5.1,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000022,NA,4,Emergency,NA,157,180.5,-13,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000022,NA,5,Emergency,NA,36,31.5,14.3,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000024,NA,1,Emergency,NA,302,303,-0.3,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000024,NA,2,Emergency,NA,489,417,17.3,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000024,NA,3,Emergency,NA,338,283,19.4,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000024,NA,4,Emergency,NA,277,248.5,11.5,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000024,NA,5,Emergency,NA,375,376.5,-0.4,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000025,NA,2,Emergency,NA,5,6,-16.7,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000025,NA,3,Emergency,NA,5,6.5,-23.1,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000025,NA,4,Emergency,NA,19,16.5,15.2,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000026,NA,2,Emergency,NA,5,3,66.7,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000026,NA,3,Emergency,NA,12,13.5,-11.1,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000026,NA,4,Emergency,NA,18,18.5,-2.7,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000028,NA,2,Emergency,NA,8,10.5,-23.8,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000028,NA,3,Emergency,NA,44,45.5,-3.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000029,NA,1,Emergency,NA,235,226,4,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000029,NA,2,Emergency,NA,240,196.5,22.1,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000029,NA,3,Emergency,NA,147,152,-3.3,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000029,NA,4,Emergency,NA,133,128.5,3.5,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000029,NA,5,Emergency,NA,102,113.5,-10.1,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000030,NA,1,Emergency,NA,225,222.5,1.1,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000030,NA,2,Emergency,NA,189,202,-6.4,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000030,NA,3,Emergency,NA,215,200,7.5,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000030,NA,4,Emergency,NA,225,265.5,-15.3,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000030,NA,5,Emergency,NA,160,166,-3.6,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000031,NA,1,Emergency,NA,1139,1177.5,-3.3,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000031,NA,2,Emergency,NA,540,523.5,3.2,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000031,NA,3,Emergency,NA,334,352.5,-5.2,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000031,NA,4,Emergency,NA,303,315.5,-4,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000031,NA,5,Emergency,NA,339,334,1.5,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S08000032,NA,1,Emergency,NA,505,541.5,-6.7,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S08000032,NA,2,Emergency,NA,370,429.5,-13.9,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S08000032,NA,3,Emergency,NA,242,277.5,-12.8,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
2020-02-09,S08000032,NA,4,Emergency,NA,184,189,-2.6,February 2020,February,2020,2020Q1,15610,16084.5,48099,51865
2020-02-09,S08000032,NA,5,Emergency,NA,148,131.5,12.5,February 2020,February,2020,2020Q1,13020,13172.5,39592,42357.5
2020-02-09,S92000003,d,1,Emergency,NA,3080,3353.5,-8.2,February 2020,February,2020,2020Q1,24786,26852,76931,86266.5
2020-02-09,S92000003,d,2,Emergency,NA,2667,2799,-4.7,February 2020,February,2020,2020Q1,21566,22577.5,66366,73036.5
2020-02-09,S92000003,d,3,Emergency,NA,2244,2418.5,-7.2,February 2020,February,2020,2020Q1,18032,19140,56126,61769.5
